Date,Venue,City,Region,Composer Name,Variant Title,Work Title,Concert Info,Works Info,Conductor/Performer,Ensemble,Holdings 1,Holdings 2,URL [primary source],URL [catalog]
1907-07-24T08:15,Theatre Royal,Christchurch,New Zealand,"Tchaikovsky, Pyotr Il'yich",Nocturne,Nocturne,Australasian Tour 1907,Opus/number not identified,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1907",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1907
1907-07-24T08:15,Theatre Royal,Christchurch,New Zealand,"Henselt, Adolf von","""Si oiseau j'etais a toi je volerai”","Si Oiseau j'Etais - 12 Études caractéristiques de Concert, Op. 2",Australasian Tour 1907,,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1907",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1907
1907-07-24T08:15,Theatre Royal,Christchurch,New Zealand,"Liszt, Franz","Polonaise, E Major","Polonaise, S.223 No. 2",Australasian Tour 1907,,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1907",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1907
1907-07-27T08:15,Theatre Royal,Christchurch,New Zealand,"Beethoven, Ludwig van","Sonata, Op. 31, No. 3","Piano Sonata No. 18, Op. 31 No. 3",Australasian Tour 1907,,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1907",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1907
1907-07-27T08:15,Theatre Royal,Christchurch,New Zealand,"Chopin, Fryderyk",Three Studies,"3 Ecossaises, Op. 72 No. 3",Australasian Tour 1907,,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1907",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1907
1907-07-27T08:15,Theatre Royal,Christchurch,New Zealand,"Rubinstein, Anton",Melody in F,"2 Mélodies, Op. 3 No. 1",Australasian Tour 1907,,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1907",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1907
1907-07-27T08:15,Theatre Royal,Christchurch,New Zealand,"Schubert, Franz / Liszt, Franz",Erlkonig,"Erlkönig, D.328",Australasian Tour 1907,,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1907",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1907
1907-07-27T08:15,Theatre Royal,Christchurch,New Zealand,"Weber, Carl Maria von","Concert-Stuck, Op. 79","Konzertstück in F minor, Op. 79",Australasian Tour 1907,Orchestral accompaniment on second piano,"Scherek, Benno",,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1907",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1907
1907-07-27T08:15,Theatre Royal,Christchurch,New Zealand,"Carreño, Teresa",Kleiner Walzer,Kleiner Walzer,Australasian Tour 1907,,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1907",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1907
1907-07-27T08:15,Theatre Royal,Christchurch,New Zealand,"Liszt, Franz","Rhapsodie Hongroise, no. 6","Rhapsodie Hongroise No. 6, S.244/6",Australasian Tour 1907,,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1907",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1907
1907-08-26T08:00,Choral Hall,Auckland,New Zealand,"Schumann, Robert",Etudes Symphoniques,"Études Symphoniques, Op. 13",Australasian Tour 1907,,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1907",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1907
1907-08-26T08:00,Choral Hall,Auckland,New Zealand,"Chopin, Fryderyk","Prelude, Op. 28, No. 21","Prelude, Op. 28 No. 21",Australasian Tour 1907,,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1907",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1907
1907-08-26T08:00,Choral Hall,Auckland,New Zealand,"Chopin, Fryderyk","Prelude, Op. 28, No. 22","Prelude, Op. 28 No. 22",Australasian Tour 1907,,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1907",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1907
1907-08-26T08:00,Choral Hall,Auckland,New Zealand,"Chopin, Fryderyk","Nocturne, Op. 48","Nocturne, Op. 48 No. 1",Australasian Tour 1907,Opus/number not identified,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1907",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1907
1907-08-26T08:00,Choral Hall,Auckland,New Zealand,"Chopin, Fryderyk","Scherzo, Op. 31","Scherzo No. 2, Op. 31",Australasian Tour 1907,,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1907",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1907
1907-08-26T08:00,Choral Hall,Auckland,New Zealand,"Weber, Carl Maria von","Concert-Stueck, Op. 79 with orchestral accompaniment on second Piano","Konzertstück in F minor, Op. 79",Australasian Tour 1907,Orchestral accompaniment on second piano,"Scherek, Benno",,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1907",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1907
1907-08-26T08:00,Choral Hall,Auckland,New Zealand,"Tchaikovsky, Pyotr Il'yich",Nocturne,Nocturne,Australasian Tour 1907,Opus/number not identified,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1907",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1907
1907-08-26T08:00,Choral Hall,Auckland,New Zealand,"Henselt, Adolf von","""Si oiseau j'etais a toi je volerais""","Si Oiseau j'Etais - 12 Études caractéristiques de Concert, Op. 2",Australasian Tour 1907,,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1907",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1907
1907-08-26T08:00,Choral Hall,Auckland,New Zealand,"Liszt, Franz",Polonaise E Major,"Polonaise, S.223 No. 2",Australasian Tour 1907,,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1907",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1907
1907-08-28T03:00,Choral Hall,Auckland,New Zealand,"Beethoven, Ludwig van","Sonata, Op. 31, No. 3","Piano Sonata No. 18, Op. 31 No. 3",Australasian Tour 1907; Matinee concert,,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1907",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1907
1907-08-28T03:00,Choral Hall,Auckland,New Zealand,"Schumann, Robert",Des Abends (Evening),"Des Abends - Fantasiestücke, Op. 12",Australasian Tour 1907,,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1907",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1907
1907-08-28T03:00,Choral Hall,Auckland,New Zealand,"Schumann, Robert",Warum (Why?),"Warum - Fantasiestücke, Op. 12",Australasian Tour 1907,,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1907",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1907
1907-08-28T03:00,Choral Hall,Auckland,New Zealand,"Schumann, Robert",Vogel als Prophet (Prophetic Birds),"Waldszenen: Vogel als Prophet, Op. 82, No. 7",Australasian Tour 1907,,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1907",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1907
1907-08-28T03:00,Choral Hall,Auckland,New Zealand,"Schumann, Robert",In der Nacht,"In der Nacht  - Fantasiestücke, Op. 12",Australasian Tour 1907,,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1907",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1907
1907-08-28T03:00,Choral Hall,Auckland,New Zealand,"Liszt, Franz",La Campanella,"La Campanella - Grandes études de Paganini, S.141",Australasian Tour 1907,,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1907",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1907
1907-08-28T03:00,Choral Hall,Auckland,New Zealand,"Chopin, Fryderyk",Grand Concerto in E Minor with orchestral accompaniment on second piano,"Piano Concerto No. 1, Op. 11",Australasian Tour 1907,Orchestral accompaniment on second piano,"Scherek, Benno",,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1907",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1907
1907-08-28T03:00,Choral Hall,Auckland,New Zealand,"Mendelssohn, Felix",Three Songs without Words,"Lieder ohne Worte, Op. 19b",Australasian Tour 1907,Opus/number not identified,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1907",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1907
1907-08-28T03:00,Choral Hall,Auckland,New Zealand,"Schubert, Franz / Liszt, Franz",Erlkönig,"Erlkönig, D.328",Australasian Tour 1907,,,,"Alexander Turnbull Library, National Library of New Zealand: Eph-A-MUSIC-1907",,,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/ENQ/GLOBAL/OPHDR?SEARCH_FORM=%2FMSG%2FGLOBAL%2FOPREF.HTM&RN=Eph-A-MUSIC-1907
1907-12-22T03:00,Carnegie Hall,New York,New York,"Tchaikovsky, Pyotr Il'yich","Concerto for Piano No. 1 in B-flat minor, op. 23","Piano Concerto No. 1, Op. 23",,,"Damrosch, Walter",New York Symphony Orchestra,Carnegie Hall Archives,,http://documentingcarreno.org/items/show/183,http://www.carnegiehall.org/widgets/opas/concert.aspx?id=4713&pid=4294996644
1908-01-03T02:30,Symphony Hall,Boston,Massachusetts,"MacDowell, Edward","Concerto for Piano No. 2 in D minor, op. 23","Piano Concerto No. 2 in D Minor, Op. 23",,,"Muck, Karl",Boston Symphony Orchestra,Boston Symphony Orchestra Archives: Pub411_1907-1908_BSO,Archivo Histórico de Teresa Carreño en Caracas,,http://archives.bso.org/Detail.aspx?UniqueKey=30513
1908-01-04T08:00,Symphony Hall,Boston,Massachusetts,"MacDowell, Edward","Concerto for Piano No. 2 in D minor, op. 23","Piano Concerto No. 2 in D Minor, Op. 23",,,"Muck, Karl",Boston Symphony Orchestra,Boston Symphony Orchestra Archives: Pub411_1907-1908_BSO,Archivo Histórico de Teresa Carreño en Caracas,,http://archives.bso.org/Detail.aspx?UniqueKey=30513
1908-01-06T08:15,Academy of Music,Philadelphia,Pennsylvania,"MacDowell, Edward","Concerto for Piano No. 2 in D minor, op. 23","Piano Concerto No. 2 in D Minor, Op. 23",,,"Muck, Karl",Boston Symphony Orchestra,Boston Symphony Orchestra Archives: Pub411_1907-1908_Trip,,,http://archives.bso.org/Detail.aspx?UniqueKey=30561
1908-01-07T04:30,New National Theater,Washington,D. C.,"MacDowell, Edward","Concerto for Piano No. 2 in D minor, op. 23","Piano Concerto No. 2 in D Minor, Op. 23",,,"Muck, Karl",Boston Symphony Orchestra,Boston Symphony Orchestra Archives: Pub411_1907-1908_Trip,,,http://archives.bso.org/Detail.aspx?UniqueKey=30562
1908-01-08T08:15,Lyric Theater,Baltimore,Maryland,"MacDowell, Edward","Concerto for Piano No. 2 in D minor, op. 23","Piano Concerto No. 2 in D Minor, Op. 23",,,"Muck, Karl",Boston Symphony Orchestra,Boston Symphony Orchestra Archives: Pub411_1907-1908_Trip,,,http://archives.bso.org/Detail.aspx?UniqueKey=30563
1908-01-09T08:15,Carnegie Hall,New York,New York,"MacDowell, Edward","Concerto for Piano No. 2 in D minor, op. 23","Piano Concerto No. 2 in D Minor, Op. 23",,,"Muck, Karl",Boston Symphony Orchestra,Carnegie Hall Archives,Boston Symphony Orchestra Archives: Pub411_1907-1908_Trip,http://documentingcarreno.org/items/show/184,http://www.carnegiehall.org/widgets/opas/concert.aspx?id=538&pid=4294996644; http://archives.bso.org/Detail.aspx?UniqueKey=30564
1908-01-10T08:15,Baptist Temple,Brooklyn,New York,"MacDowell, Edward","Concerto for Piano No. 2 in D minor, op. 23","Piano Concerto No. 2 in D Minor, Op. 23",,,"Muck, Karl",Boston Symphony Orchestra,Boston Symphony Orchestra Archives: Pub411_1907-1908_Trip,,,http://archives.bso.org/Detail.aspx?UniqueKey=30565
1908-01-12T03:00,Carnegie Hall,New York,New York,"Beethoven, Ludwig van","Piano Sonata No. 21 in C Major, Op. 53 (Waldstein)","Piano Sonata No. 21, Op. 53",,,,,Carnegie Hall Archives,,http://documentingcarreno.org/items/show/185,http://www.carnegiehall.org/widgets/opas/concert.aspx?id=13421&pid=4294996644
1908-01-12T03:00,Carnegie Hall,New York,New York,"Chopin, Fryderyk","Prelude in B-flat Major, Op. 28, No. 1","Prelude, Op. 28 No. 21",,,,,Carnegie Hall Archives,,http://documentingcarreno.org/items/show/185,http://www.carnegiehall.org/widgets/opas/concert.aspx?id=13421&pid=4294996644
1908-01-12T03:00,Carnegie Hall,New York,New York,"Chopin, Fryderyk","Prelude in G Minor, Op. 28, No. 22","Prelude, Op. 28 No. 22",,,,,Carnegie Hall Archives,,http://documentingcarreno.org/items/show/185,http://www.carnegiehall.org/widgets/opas/concert.aspx?id=13421&pid=4294996644
1908-01-12T03:00,Carnegie Hall,New York,New York,"Chopin, Fryderyk","Nocturne in C Minor, Op. 48, No. 1","Nocturne, Op. 48 No. 1",,,,,Carnegie Hall Archives,,http://documentingcarreno.org/items/show/185,http://www.carnegiehall.org/widgets/opas/concert.aspx?id=13421&pid=4294996644
1908-01-12T03:00,Carnegie Hall,New York,New York,"Chopin, Fryderyk","Tarantelle in A-flat Major, Op. 43","Tarantella, Op. 43",,,,,Carnegie Hall Archives,,http://documentingcarreno.org/items/show/185,http://www.carnegiehall.org/widgets/opas/concert.aspx?id=13421&pid=4294996644
1908-01-12T03:00,Carnegie Hall,New York,New York,"Chopin, Fryderyk","Barcarolle in F-sharp Major, Op. 60","Barcarolle, Op. 60",,,,,Carnegie Hall Archives,,http://documentingcarreno.org/items/show/185,http://www.carnegiehall.org/widgets/opas/concert.aspx?id=13421&pid=4294996644
1908-01-12T03:00,Carnegie Hall,New York,New York,"Chopin, Fryderyk",Two etudes,Etude,,Opus/number not identified,,,Carnegie Hall Archives,,http://documentingcarreno.org/items/show/185,http://www.carnegiehall.org/widgets/opas/concert.aspx?id=13421&pid=4294996644
1908-01-12T03:00,Carnegie Hall,New York,New York,"Schumann, Robert","Études symphoniques, Op. 13","Études Symphoniques, Op. 13",,,,,Carnegie Hall Archives,,http://documentingcarreno.org/items/show/185,http://www.carnegiehall.org/widgets/opas/concert.aspx?id=13421&pid=4294996644
1908-01-12T03:00,Carnegie Hall,New York,New York,"Brahms, Johannes","Rhapsody In B Minor, Op. 79, No. 1","Rhapsody in B Minor, Op. 79 No. 1",,,,,Carnegie Hall Archives,,http://documentingcarreno.org/items/show/185,http://www.carnegiehall.org/widgets/opas/concert.aspx?id=13421&pid=4294996644
1908-01-12T03:00,Carnegie Hall,New York,New York,"Smetana, Bed_ich","Am Seegestade, Op. 17","Am Seegestade, Op. 17",,,,,Carnegie Hall Archives,,http://documentingcarreno.org/items/show/185,http://www.carnegiehall.org/widgets/opas/concert.aspx?id=13421&pid=4294996644
1908-01-12T03:00,Carnegie Hall,New York,New York,"MacDowell, Edward","Etude De Concert, Op. 36","Etude de concert, Op. 36",,,,,Carnegie Hall Archives,,http://documentingcarreno.org/items/show/185,http://www.carnegiehall.org/widgets/opas/concert.aspx?id=13421&pid=4294996644
1908-03-18T03:00,Jordan Hall,Boston,Massachusetts,"Beethoven, Ludwig van","Sonata, Op. 53 (Waldstein)","Piano Sonata No. 21, Op. 53",,,,,"New England Conservatory Archives: Jordan Hall Program Scrapbook Collection, Scrapbook, September 1907-July 1908, p. 51",Archivo Histórico de Teresa Carreño en Caracas,,
1908-03-18T03:00,Jordan Hall,Boston,Massachusetts,"Chopin, Fryderyk",,"Prelude, Op. 28 No. 21",,,,,"New England Conservatory Archives: Jordan Hall Program Scrapbook Collection, Scrapbook, September 1907-July 1908, p. 51",Archivo Histórico de Teresa Carreño en Caracas,,
1908-03-18T03:00,Jordan Hall,Boston,Massachusetts,"Chopin, Fryderyk",,"Prelude, Op. 28 No. 22",,,,,"New England Conservatory Archives: Jordan Hall Program Scrapbook Collection, Scrapbook, September 1907-July 1908, p. 51",Archivo Histórico de Teresa Carreño en Caracas,,
1908-03-18T03:00,Jordan Hall,Boston,Massachusetts,"Chopin, Fryderyk","Nocturne, Op. 48","Nocturne, Op. 48 No. 1",,Opus/number not identified,,,"New England Conservatory Archives: Jordan Hall Program Scrapbook Collection, Scrapbook, September 1907-July 1908, p. 51",Archivo Histórico de Teresa Carreño en Caracas,,
1908-03-18T03:00,Jordan Hall,Boston,Massachusetts,"Chopin, Fryderyk",Tarantelle,"Tarantella, Op. 43",,,,,"New England Conservatory Archives: Jordan Hall Program Scrapbook Collection, Scrapbook, September 1907-July 1908, p. 51",Archivo Histórico de Teresa Carreño en Caracas,,
1908-03-18T03:00,Jordan Hall,Boston,Massachusetts,"Chopin, Fryderyk",Barcarolle,"Barcarolle, Op. 60",,,,,"New England Conservatory Archives: Jordan Hall Program Scrapbook Collection, Scrapbook, September 1907-July 1908, p. 51",Archivo Histórico de Teresa Carreño en Caracas,,
1908-03-18T03:00,Jordan Hall,Boston,Massachusetts,"Schumann, Robert",Symphonie Studies,"Études Symphoniques, Op. 13",,,,,"New England Conservatory Archives: Jordan Hall Program Scrapbook Collection, Scrapbook, September 1907-July 1908, p. 51",Archivo Histórico de Teresa Carreño en Caracas,,
1908-03-18T03:00,Jordan Hall,Boston,Massachusetts,"Brahms, Johannes",Rhapsodie in B minor,"Rhapsody in B Minor, Op. 79 No. 1",,,,,"New England Conservatory Archives: Jordan Hall Program Scrapbook Collection, Scrapbook, September 1907-July 1908, p. 51",Archivo Histórico de Teresa Carreño en Caracas,,
1908-03-18T03:00,Jordan Hall,Boston,Massachusetts,"Smetana, Bed_ich",Am Seegestade,"Am Seegestade, Op. 17",,,,,"New England Conservatory Archives: Jordan Hall Program Scrapbook Collection, Scrapbook, September 1907-July 1908, p. 51",Archivo Histórico de Teresa Carreño en Caracas,,
1908-03-18T03:00,Jordan Hall,Boston,Massachusetts,"MacDowell, Edward",Concert Study in F-sharp major,"Etude de concert, Op. 36",,,,,"New England Conservatory Archives: Jordan Hall Program Scrapbook Collection, Scrapbook, September 1907-July 1908, p. 51",Archivo Histórico de Teresa Carreño en Caracas,,
1908-03-27T02:30,Carnegie Hall,New York,New York,"Tchaikovsky, Pyotr Il'yich","Piano Concerto No. 1 in B-flat minor, Op. 23","Piano Concerto No. 1, Op. 23",,,"Safonov, Vasily Il'ich",New York Philharmonic,"New York Public Library, Performing Arts Division: Music Division Clipping File: Carreño Programs (MBD - uncat)",Carnegie Hall Archives,http://documentingcarreno.org/items/show/186,
1908-03-28T08:15,Carnegie Hall,New York,New York,"Tchaikovsky, Pyotr Il'yich","Piano Concerto No. 1 in B-flat minor, Op. 23","Piano Concerto No. 1, Op. 23",,,"Safonov, Vasily Il'ich",New York Philharmonic,"New York Public Library, Performing Arts Division: Music Division Clipping File: Carreño Programs (MBD - uncat)",,http://documentingcarreno.org/items/show/187,
