Decade,Date,Venue,City,State,Country,Coverage,Composer Name,Variant Title,Work Title,Concert Info,Works Info,Conductor/Performer,Ensemble,Holdings 1,RISM 1,Holdings 2,RISM 2,Resource URL,Record URL,,
1880,1884-03-08T14:30,Weber Music Hall,Chicago,Illinois,United States,"41.8781136, -87.6297982","Chopin, Fryderyk",Tarantelle,"Tarantella, op. 43",,,,,"Archivo Histórico de Teresa Carreño, Caracas",,,,,,,
1880,1884-03-08T14:30,Weber Music Hall,Chicago,Illinois,United States,"41.8781136, -87.6297982","MacDowell, Edward",Moderne Suite,"Second Modern Suite, op. 14",,First U.S. performance,,,"Archivo Histórico de Teresa Carreño, Caracas",,,,,,,
1880,1884-03-08T14:30,Weber Music Hall,Chicago,Illinois,United States,"41.8781136, -87.6297982","Schubert, Franz",Impromptu,Impromptu,,Opus/number not identified,,,"Archivo Histórico de Teresa Carreño, Caracas",,,,,,,
1880,1884-03-08T14:30,Weber Music Hall,Chicago,Illinois,United States,"41.8781136, -87.6297982","Hiller, Ferdinand",Zur Guitarre,"Zur Guitarre, op. 97",,,,,"Archivo Histórico de Teresa Carreño, Caracas",,,,,,,
1880,1884-03-08T14:30,Weber Music Hall,Chicago,Illinois,United States,"41.8781136, -87.6297982","Schubert, Franz / Liszt, Franz",Soiree de Vienne (Valse),"Soirées de Vienne, S.427",,,,,"Archivo Histórico de Teresa Carreño, Caracas",,,,,,,
1880,1884-03-08T14:30,Weber Music Hall,Chicago,Illinois,United States,"41.8781136, -87.6297982","Mendelssohn, Felix",Prelude and Fugue,Prelude and Fugue,,Opus/number not identified,,,"Archivo Histórico de Teresa Carreño, Caracas",,,,,,,
1880,1884-03-08T14:30,Weber Music Hall,Chicago,Illinois,United States,"41.8781136, -87.6297982","Schumann, Robert",Des Abends,"Des Abends - Fantasiestücke, op. 12",,,,,"Archivo Histórico de Teresa Carreño, Caracas",,,,,,,
1880,1884-03-08T14:30,Weber Music Hall,Chicago,Illinois,United States,"41.8781136, -87.6297982","Dulcken, Ferdinand Quentin",Minuetto,"Minuet de Bocherini, op. 107",,,,,"Archivo Histórico de Teresa Carreño, Caracas",,,,,,,
1880,1884-03-08T14:30,Weber Music Hall,Chicago,Illinois,United States,"41.8781136, -87.6297982","Rubinstein, Anton",Etude,Etude,,Opus/number not identified,,,"Archivo Histórico de Teresa Carreño, Caracas",,,,,,,
1880,1885-03-16T15:30,Chickering Hall,New York,New York,United States,"40.7127837, -74.0059413","MacDowell, Edward",Suite Moderne,Suite Moderne,Mr. Frederic Archer's Sixth Series of Monday Organ Matinees,Opus/number not identified,,,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",US-Wc,,,,http://hdl.loc.gov/loc.music/eadmus.mu2005.wp.0024,,
1880,1885-03-16T15:30,Chickering Hall,New York,New York,United States,"40.7127837, -74.0059413","Henselt, Adolf von","""Si oiseau j'etais""","Si Oiseau j'Etais - 12 Études caractéristiques de Concert, op. 2",Mr. Frederic Archer's Sixth Series of Monday Organ Matinees,,,,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",US-Wc,,,,http://hdl.loc.gov/loc.music/eadmus.mu2005.wp.0024,,
1880,1885-03-16T15:30,Chickering Hall,New York,New York,United States,"40.7127837, -74.0059413","Rubinstein, Anton",Grande Etude in C major,"6 Etudes, op. 23, no. 2",Mr. Frederic Archer's Sixth Series of Monday Organ Matinees,,,,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",US-Wc,,,,http://hdl.loc.gov/loc.music/eadmus.mu2005.wp.0024,,
1880,1885-04-23T00:00,Wheeler's Opera House,Toledo,Ohio,United States,"41.6639383, -83.555212","Beethoven, Ludwig van",Sonata Appasionata Op. 57,"Piano Sonata no. 23, op. 57",,,,,"Archivo Histórico de Teresa Carreño, Caracas",,,,,,,
1880,1885-04-23T00:00,Wheeler's Opera House,Toledo,Ohio,United States,"41.6639383, -83.555212","Chopin, Fryderyk",Prelude in Db,"Prelude, op. 28 no. 15",,,,,"Archivo Histórico de Teresa Carreño, Caracas",,,,,,,
1880,1885-04-23T00:00,Wheeler's Opera House,Toledo,Ohio,United States,"41.6639383, -83.555212","Chopin, Fryderyk",Polonaise in C Sharp Minor,"Polonaise, op. 26 no. 1",,,,,"Archivo Histórico de Teresa Carreño, Caracas",,,,,,,
1880,1885-04-23T00:00,Wheeler's Opera House,Toledo,Ohio,United States,"41.6639383, -83.555212","Chopin, Fryderyk","Ballade, in Ab","Ballade in A-flat Major, op. 47",,,,,"Archivo Histórico de Teresa Carreño, Caracas",,,,,,,
1880,1885-04-23T00:00,Wheeler's Opera House,Toledo,Ohio,United States,"41.6639383, -83.555212","MacDowell, Edward",Modern Suite,Suite Moderne,,Opus/number not identified,,,"Archivo Histórico de Teresa Carreño, Caracas",,,,,,,
1880,1885-04-23T00:00,Wheeler's Opera House,Toledo,Ohio,United States,"41.6639383, -83.555212","Schubert, Franz",Impromptu,Impromptu,,Opus/number not identified,,,"Archivo Histórico de Teresa Carreño, Caracas",,,,,,,
1880,1885-04-23T00:00,Wheeler's Opera House,Toledo,Ohio,United States,"41.6639383, -83.555212","Hiller, Ferdinand",Zur Guitarre,"Zur Guitarre, op. 97",,,,,"Archivo Histórico de Teresa Carreño, Caracas",,,,,,,
1880,1885-04-23T00:00,Wheeler's Opera House,Toledo,Ohio,United States,"41.6639383, -83.555212","Schubert, Franz / Liszt, Franz",Soiree de Vienne (Valse),"Soirées de Vienne, S.427",,,,,"Archivo Histórico de Teresa Carreño, Caracas",,,,,,,
1880,1885-04-23T00:00,Wheeler's Opera House,Toledo,Ohio,United States,"41.6639383, -83.555212","Mendelssohn, Felix",Prelude and Fugue,Prelude and Fugue,,Opus/number not identified,,,"Archivo Histórico de Teresa Carreño, Caracas",,,,,,,
1880,1885-04-23T00:00,Wheeler's Opera House,Toledo,Ohio,United States,"41.6639383, -83.555212","Schumann, Robert",Des Abends,"Des Abends - Fantasiestücke, op. 12",,,,,"Archivo Histórico de Teresa Carreño, Caracas",,,,,,,
1880,1885-04-23T00:00,Wheeler's Opera House,Toledo,Ohio,United States,"41.6639383, -83.555212","Dulcken, Ferdinand Quentin",Minuetto,"Minuet de Bocherini, op. 107",,,,,"Archivo Histórico de Teresa Carreño, Caracas",,,,,,,
1880,1885-04-23T00:00,Wheeler's Opera House,Toledo,Ohio,United States,"41.6639383, -83.555212","Liszt, Franz","Rhapsodie Hongroise, No. 6","Rhapsodie Hongroise no. 6, S.244/6",,,,,"Archivo Histórico de Teresa Carreño, Caracas",,,,,,,
1880,1885-04-25T20:00,University Hall,Ann Arbor,Michigan,United States,"42.2808256, -83.7430378","Beethoven, Ludwig van","Sonata Appassionata, Op. 57","Piano Sonata no. 23, op. 57",University Musical Society,,,,Ann Arbor District Library: UMS Concert Season VI (1884-1885); Programs_18850425,,,,,http://ums.aadl.org/ums/programs_18850425,,
1880,1885-04-25T20:00,University Hall,Ann Arbor,Michigan,United States,"42.2808256, -83.7430378","Chopin, Fryderyk",Prelude in Db,"Prelude, op. 28 no. 15",University Musical Society,,,,Ann Arbor District Library: UMS Concert Season VI (1884-1885); Programs_18850425,,,,,http://ums.aadl.org/ums/programs_18850425,,
1880,1885-04-25T20:00,University Hall,Ann Arbor,Michigan,United States,"42.2808256, -83.7430378","Chopin, Fryderyk",Ballade in Ab,"Ballade in A-flat Major, op. 47",University Musical Society,,,,Ann Arbor District Library: UMS Concert Season VI (1884-1885); Programs_18850425,,,,,http://ums.aadl.org/ums/programs_18850425,,
1880,1885-04-25T20:00,University Hall,Ann Arbor,Michigan,United States,"42.2808256, -83.7430378","MacDowell, Edward",Modern Suite,Suite Moderne,University Musical Society,Opus/number not identified,,,Ann Arbor District Library: UMS Concert Season VI (1884-1885); Programs_18850425,,,,,http://ums.aadl.org/ums/programs_18850425,,
1880,1885-04-25T20:00,University Hall,Ann Arbor,Michigan,United States,"42.2808256, -83.7430378","Schubert, Franz",Impromptu,Impromptu,University Musical Society,Opus/number not identified,,,Ann Arbor District Library: UMS Concert Season VI (1884-1885); Programs_18850425,,,,,http://ums.aadl.org/ums/programs_18850425,,
1880,1885-04-25T20:00,University Hall,Ann Arbor,Michigan,United States,"42.2808256, -83.7430378","Hiller, Ferdinand",Zur Guitarre,"Zur Guitarre, op. 97",University Musical Society,,,,Ann Arbor District Library: UMS Concert Season VI (1884-1885); Programs_18850425,,,,,http://ums.aadl.org/ums/programs_18850425,,
1880,1885-04-25T20:00,University Hall,Ann Arbor,Michigan,United States,"42.2808256, -83.7430378","Mendelssohn, Felix",Prelude and Fugue,Prelude and Fugue,University Musical Society,Opus/number not identified,,,Ann Arbor District Library: UMS Concert Season VI (1884-1885); Programs_18850425,,,,,http://ums.aadl.org/ums/programs_18850425,,
1880,1885-04-25T20:00,University Hall,Ann Arbor,Michigan,United States,"42.2808256, -83.7430378","Schumann, Robert",Des Abends,"Des Abends - Fantasiestücke, op. 12",University Musical Society,,,,Ann Arbor District Library: UMS Concert Season VI (1884-1885); Programs_18850425,,,,,http://ums.aadl.org/ums/programs_18850425,,
1880,1885-04-25T20:00,University Hall,Ann Arbor,Michigan,United States,"42.2808256, -83.7430378","Liszt, Franz","Rhapsodie, Hongroise No. 6","Rhapsodie Hongroise no. 6, S.244/6",University Musical Society,,,,Ann Arbor District Library: UMS Concert Season VI (1884-1885); Programs_18850425,,,,,http://ums.aadl.org/ums/programs_18850425,,
1880,1885-05-02T14:00,Weber Music Hall,Chicago,Illinois,United States,"41.8781136, -87.6297982","Beethoven, Ludwig van","Piano Sonata, Op. 31, No, 2","Piano Sonata no. 17, op. 31 no. 2",Third Pianoforte Concert,,,,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",US-Wc,,,,http://hdl.loc.gov/loc.music/eadmus.mu2005.wp.0024,,
1880,1885-05-02T14:00,Weber Music Hall,Chicago,Illinois,United States,"41.8781136, -87.6297982","Brahms, Johannes",Gavotte,Gavotte von Christ. W. Gluck,Third Pianoforte Concert,,,,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",US-Wc,,,,http://hdl.loc.gov/loc.music/eadmus.mu2005.wp.0024,,
1880,1885-05-02T14:00,Weber Music Hall,Chicago,Illinois,United States,"41.8781136, -87.6297982","Rubinstein, Anton","Romance, Op. 44, No. 1","Romance - 6 Soirées à Saint-Petersbourg, op. 44",Third Pianoforte Concert,,,,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",US-Wc,,,,http://hdl.loc.gov/loc.music/eadmus.mu2005.wp.0024,,
1880,1885-05-02T14:00,Weber Music Hall,Chicago,Illinois,United States,"41.8781136, -87.6297982","Rubinstein, Anton","Barcarolle, Op. 30","Barcarolle - 2 Pieces, op. 30",Third Pianoforte Concert,,,,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",US-Wc,,,,http://hdl.loc.gov/loc.music/eadmus.mu2005.wp.0024,,
1880,1885-05-02T14:00,Weber Music Hall,Chicago,Illinois,United States,"41.8781136, -87.6297982","Rubinstein, Anton",Tarantelle,"Tarantelle, op. 6",Third Pianoforte Concert,,,,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",US-Wc,,,,http://hdl.loc.gov/loc.music/eadmus.mu2005.wp.0024,,
1880,1885-05-02T14:00,Weber Music Hall,Chicago,Illinois,United States,"41.8781136, -87.6297982","MacDowell, Edward",Erzählung,"Erzählung - 2 Fantasiestücke, op. 17",Third Pianoforte Concert,,,,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",US-Wc,,,,http://hdl.loc.gov/loc.music/eadmus.mu2005.wp.0024,,
1880,1885-05-02T14:00,Weber Music Hall,Chicago,Illinois,United States,"41.8781136, -87.6297982","MacDowell, Edward",Prelude and Fugue,"Prelude and Fugue, op. 13",Third Pianoforte Concert,,,,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",US-Wc,,,,http://hdl.loc.gov/loc.music/eadmus.mu2005.wp.0024,,
1880,1885-05-02T14:00,Weber Music Hall,Chicago,Illinois,United States,"41.8781136, -87.6297982","MacDowell, Edward",Hexentanz,"Hexentanz - 2 Fantasiestücke, op. 17, no. 2",Third Pianoforte Concert,,,,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",US-Wc,,,,http://hdl.loc.gov/loc.music/eadmus.mu2005.wp.0024,,
1880,1885-05-02T14:00,Weber Music Hall,Chicago,Illinois,United States,"41.8781136, -87.6297982","Liszt, Franz",Spinnlied from Fliegender Hollaender,"Spinnerlied aus dem Fliegenden Holländer, S.440",Third Pianoforte Concert,,,,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",US-Wc,,,,http://hdl.loc.gov/loc.music/eadmus.mu2005.wp.0024,,
1880,1885-05-02T14:00,Weber Music Hall,Chicago,Illinois,United States,"41.8781136, -87.6297982","Liszt, Franz","Polonaise, E Major","Polonaise, S.223 no. 2",Third Pianoforte Concert,,,,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",US-Wc,,,,http://hdl.loc.gov/loc.music/eadmus.mu2005.wp.0024,,
1880,1885-05-06T00:00,,Erie,Pennsylvania,United States,"42.1292241, -80.085059","Beethoven, Ludwig van","Sonata Appassionata, Op. 57","Piano Sonata no. 23, op. 57",,,,,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",US-Wc,,,,http://hdl.loc.gov/loc.music/eadmus.mu2005.wp.0024,,
1880,1885-05-06T00:00,,Erie,Pennsylvania,United States,"42.1292241, -80.085059","Chopin, Fryderyk",Prelude D flat,"Prelude, op. 28 no. 15",,,,,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",US-Wc,,,,http://hdl.loc.gov/loc.music/eadmus.mu2005.wp.0024,,
1880,1885-05-06T00:00,,Erie,Pennsylvania,United States,"42.1292241, -80.085059","Chopin, Fryderyk",Polonaise C minor,"Polonaise, op.40, no. 2",,,,,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",US-Wc,,,,http://hdl.loc.gov/loc.music/eadmus.mu2005.wp.0024,,
1880,1885-05-06T00:00,,Erie,Pennsylvania,United States,"42.1292241, -80.085059","Chopin, Fryderyk",Nocturne in E major,"Nocturne, op. 62 no. 2",,,,,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",US-Wc,,,,http://hdl.loc.gov/loc.music/eadmus.mu2005.wp.0024,,
1880,1885-05-06T00:00,,Erie,Pennsylvania,United States,"42.1292241, -80.085059","Chopin, Fryderyk",Ballade in A flat,"Ballade in A-flat Major, op. 47",,,,,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",US-Wc,,,,http://hdl.loc.gov/loc.music/eadmus.mu2005.wp.0024,,
1880,1885-05-06T00:00,,Erie,Pennsylvania,United States,"42.1292241, -80.085059","MacDowell, Edward",Suite Moderne,Suite Moderne,,Opus/number not identified,,,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",US-Wc,,,,http://hdl.loc.gov/loc.music/eadmus.mu2005.wp.0024,,
1880,1885-05-06T00:00,,Erie,Pennsylvania,United States,"42.1292241, -80.085059","Tanz, [?]",Marsch-Phantaisie,Marsch-Phantaisie,,,,,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",US-Wc,,,,http://hdl.loc.gov/loc.music/eadmus.mu2005.wp.0024,,
1880,1885-05-06T00:00,,Erie,Pennsylvania,United States,"42.1292241, -80.085059","Schubert, Franz",Impromptu,Impromptu,,Opus/number not identified,,,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",US-Wc,,,,http://hdl.loc.gov/loc.music/eadmus.mu2005.wp.0024,,
1880,1885-05-06T00:00,,Erie,Pennsylvania,United States,"42.1292241, -80.085059","Hiller, Ferdinand",Zur Guitarre,"Zur Guitarre, op. 97",,,,,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",US-Wc,,,,http://hdl.loc.gov/loc.music/eadmus.mu2005.wp.0024,,
1880,1885-05-06T00:00,,Erie,Pennsylvania,United States,"42.1292241, -80.085059","Schubert, Franz / Liszt, Franz",Soirée de Vienne (Valse),"Soirées de Vienne, S.427",,,,,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",US-Wc,,,,http://hdl.loc.gov/loc.music/eadmus.mu2005.wp.0024,,
1880,1885-05-06T00:00,,Erie,Pennsylvania,United States,"42.1292241, -80.085059","Mendelssohn, Felix",Prelude and Fugue in E minor,"Prelude and Fugue in E minor - 6 Preludes and Fugues, op. 35",,,,,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",US-Wc,,,,http://hdl.loc.gov/loc.music/eadmus.mu2005.wp.0024,,
1880,1885-05-06T00:00,,Erie,Pennsylvania,United States,"42.1292241, -80.085059","Schumann, Robert",Des Abends,"Des Abends - Fantasiestücke, op. 12",,,,,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",US-Wc,,,,http://hdl.loc.gov/loc.music/eadmus.mu2005.wp.0024,,
1880,1885-05-06T00:00,,Erie,Pennsylvania,United States,"42.1292241, -80.085059","Dulcken, Ferdinand Quentin",Minuetto,"Minuet de Bocherini, op. 107",,,,,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",US-Wc,,,,http://hdl.loc.gov/loc.music/eadmus.mu2005.wp.0024,,
1880,1885-05-06T00:00,,Erie,Pennsylvania,United States,"42.1292241, -80.085059","Liszt, Franz","Rhapsodie Hongroise, No. 6","Rhapsodie Hongroise no. 6, S.244/6",,,,,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",US-Wc,,,,http://hdl.loc.gov/loc.music/eadmus.mu2005.wp.0024,,
1880,1885-09-27T00:00,Casino,New York,New York,United States,"40.7127837, -74.0059413","Liszt, Franz","Rhapsodie Hongroise, No. 13","Rhapsodie Hongroise no. 13, S.244/13",Indoor Sunday Popular Concerts,,,,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",US-Wc,,,,http://hdl.loc.gov/loc.music/eadmus.mu2005.wp.0024,,
1880,1885-09-27T00:00,Casino,New York,New York,United States,"40.7127837, -74.0059413","Rubinstein, Anton",Romance,"Romance - 6 Soirées à Saint-Petersbourg, op. 44",Indoor Sunday Popular Concerts,,,,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",US-Wc,,,,http://hdl.loc.gov/loc.music/eadmus.mu2005.wp.0024,,
1880,1885-09-27T00:00,Casino,New York,New York,United States,"40.7127837, -74.0059413","MacDowell, Edward",Hexentanz,"Hexentanz - 2 Fantasiestücke, op. 17, no. 2",Indoor Sunday Popular Concerts,,,,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",US-Wc,,,,http://hdl.loc.gov/loc.music/eadmus.mu2005.wp.0024,,
1880,1885-09-27T00:00,Casino,New York,New York,United States,"40.7127837, -74.0059413","Gottschalk, Louis M.",Tremolo (Study),"Tremolo, op. 58",Indoor Sunday Popular Concerts,,,,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",US-Wc,,,,http://hdl.loc.gov/loc.music/eadmus.mu2005.wp.0024,,
1880,1886-05-30T20:30,Salon Capriles,Caracas,,Venezuela,"10.4805937, -66.9036063","Liszt, Franz",Rhapsodie Hongroise No. 2,"Rhapsodie Hongroise no. 2, S.244/2",,,,,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",US-Wc,,,,http://hdl.loc.gov/loc.music/eadmus.mu2005.wp.0024,,
1880,1886-05-30T20:30,Salon Capriles,Caracas,,Venezuela,"10.4805937, -66.9036063","Chopin, Fryderyk",Nocturne,Nocturne,,Opus/number not identified,,,"Library of Congress, Music Division: Edward and Marian MacDowell Collection, 1861-1960. ML31. M198, Box 35",US-Wc,,,,http://hdl.loc.gov/loc.music/eadmus.mu2005.wp.0024,,
